seed,step,test_pt,dataset,muh_fun,method,coverage,width,muh_test,y_test
203,13,0,blue_protein,NN,wsplit_4,True,inf,1.5167726015384178,1.28892010119751
203,14,0,blue_protein,NN,split,False,1.3936922736652273,1.0019751951188882,0.2199857859491839
203,14,0,blue_protein,NN,wsplit_1,False,1.169955185952253,1.0019751951188882,0.2199857859491839
203,14,0,blue_protein,NN,wsplit_2,False,1.30750767583341,1.0019751951188882,0.2199857859491839
203,14,0,blue_protein,NN,wsplit_3,False,1.3936922736652273,1.0019751951188882,0.2199857859491839
203,14,0,blue_protein,NN,wsplit_4,True,1.4280763656766569,1.0019751951188882,0.2199857859491839
203,15,0,blue_protein,NN,split,True,1.3413697651797452,1.0386990465197525,1.3711637361857052
203,15,0,blue_protein,NN,wsplit_1,True,1.3082357422653192,1.0386990465197525,1.3711637361857052
203,15,0,blue_protein,NN,wsplit_2,True,0.9597369273642591,1.0386990465197525,1.3711637361857052
203,15,0,blue_protein,NN,wsplit_3,True,1.2645116235748888,1.0386990465197525,1.3711637361857052
203,15,0,blue_protein,NN,wsplit_4,True,1.3082357422653192,1.0386990465197525,1.3711637361857052
204,0,0,blue_protein,NN,split,True,1.462332411064423,1.3951625196183735,1.3462975845620868
204,0,0,blue_protein,NN,wsplit_1,True,inf,1.3951625196183735,1.3462975845620868
204,0,0,blue_protein,NN,wsplit_2,True,inf,1.3951625196183735,1.3462975845620868
204,0,0,blue_protein,NN,wsplit_3,True,inf,1.3951625196183735,1.3462975845620868
204,0,0,blue_protein,NN,wsplit_4,True,inf,1.3951625196183735,1.3462975845620868
204,1,0,blue_protein,NN,split,False,1.2082897513551891,0.7636632160536293,1.379453754330791
204,1,0,blue_protein,NN,wsplit_1,False,1.3060126553770122,0.7636632160536293,1.379453754330791
204,1,0,blue_protein,NN,wsplit_2,False,1.3060126553770122,0.7636632160536293,1.379453754330791
204,1,0,blue_protein,NN,wsplit_3,False,1.3060126553770122,0.7636632160536293,1.379453754330791
204,1,0,blue_protein,NN,wsplit_4,False,1.3060126553770122,0.7636632160536293,1.379453754330791
204,2,0,blue_protein,NN,split,True,1.451157962306929,1.1169609920870869,1.3603183081420576
204,2,0,blue_protein,NN,wsplit_1,True,inf,1.1169609920870869,1.3603183081420576
204,2,0,blue_protein,NN,wsplit_2,True,inf,1.1169609920870869,1.3603183081420576
204,2,0,blue_protein,NN,wsplit_3,True,inf,1.1169609920870869,1.3603183081420576
204,2,0,blue_protein,NN,wsplit_4,True,inf,1.1169609920870869,1.3603183081420576
204,3,0,blue_protein,NN,split,True,1.14418045718761,1.5849848664524744,1.304025840813372
204,3,0,blue_protein,NN,wsplit_1,True,inf,1.5849848664524744,1.304025840813372
204,3,0,blue_protein,NN,wsplit_2,True,inf,1.5849848664524744,1.304025840813372
204,3,0,blue_protein,NN,wsplit_3,True,inf,1.5849848664524744,1.304025840813372
204,3,0,blue_protein,NN,wsplit_4,True,inf,1.5849848664524744,1.304025840813372
204,4,0,blue_protein,NN,split,True,1.0816239416942626,1.4378989902329262,1.4269402411322252
204,4,0,blue_protein,NN,wsplit_1,True,inf,1.4378989902329262,1.4269402411322252
204,4,0,blue_protein,NN,wsplit_2,True,inf,1.4378989902329262,1.4269402411322252
204,4,0,blue_protein,NN,wsplit_3,True,inf,1.4378989902329262,1.4269402411322252
204,4,0,blue_protein,NN,wsplit_4,True,inf,1.4378989902329262,1.4269402411322252
204,5,0,blue_protein,NN,split,True,1.4843747643841034,0.7805693106610079,0.7595397555076314
204,5,0,blue_protein,NN,wsplit_1,True,0.7662743047251972,0.7805693106610079,0.7595397555076314
204,5,0,blue_protein,NN,wsplit_2,True,0.7662743047251972,0.7805693106610079,0.7595397555076314
204,5,0,blue_protein,NN,wsplit_3,True,1.1679551909775516,0.7805693106610079,0.7595397555076314
204,5,0,blue_protein,NN,wsplit_4,True,1.1679551909775516,0.7805693106610079,0.7595397555076314
204,6,0,blue_protein,NN,split,True,1.4186022393616624,0.47106357395415976,0.3507319350866913
204,6,0,blue_protein,NN,wsplit_1,True,0.7617416499198695,0.47106357395415976,0.3507319350866913
204,6,0,blue_protein,NN,wsplit_2,True,0.988655559502163,0.47106357395415976,0.3507319350866913
204,6,0,blue_protein,NN,wsplit_3,True,1.4186022393616624,0.47106357395415976,0.3507319350866913
204,6,0,blue_protein,NN,wsplit_4,True,1.4766147210248373,0.47106357395415976,0.3507319350866913
204,7,0,blue_protein,NN,split,True,1.3661178598805495,0.9036902852456784,0.2258268321570005
204,7,0,blue_protein,NN,wsplit_1,True,1.3286214329760941,0.9036902852456784,0.2258268321570005
204,7,0,blue_protein,NN,wsplit_2,True,1.3286214329760941,0.9036902852456784,0.2258268321570005
204,7,0,blue_protein,NN,wsplit_3,True,1.3661178598805495,0.9036902852456784,0.2258268321570005
204,7,0,blue_protein,NN,wsplit_4,True,1.3661178598805495,0.9036902852456784,0.2258268321570005
204,8,0,blue_protein,NN,split,True,1.3277478210417655,0.5135858689952748,0.1815169710207407
204,8,0,blue_protein,NN,wsplit_1,False,0.6006708719236451,0.5135858689952748,0.1815169710207407
204,8,0,blue_protein,NN,wsplit_2,False,0.653119819232606,0.5135858689952748,0.1815169710207407
204,8,0,blue_protein,NN,wsplit_3,True,1.3277478210417655,0.5135858689952748,0.1815169710207407
204,8,0,blue_protein,NN,wsplit_4,True,1.3277478210417655,0.5135858689952748,0.1815169710207407
204,9,0,blue_protein,NN,split,True,1.425054236395655,0.3212596524474976,0.27882722424702133
204,9,0,blue_protein,NN,wsplit_1,True,1.2731896831286578,0.3212596524474976,0.27882722424702133
204,9,0,blue_protein,NN,wsplit_2,True,1.2731896831286578,0.3212596524474976,0.27882722424702133
204,9,0,blue_protein,NN,wsplit_3,True,1.2731896831286578,0.3212596524474976,0.27882722424702133
204,9,0,blue_protein,NN,wsplit_4,True,1.2824500735067437,0.3212596524474976,0.27882722424702133
204,10,0,blue_protein,NN,split,True,1.0560240184415988,0.8475178444213564,1.3063453530355
204,10,0,blue_protein,NN,wsplit_1,False,0.6664915938631495,0.8475178444213564,1.3063453530355
204,10,0,blue_protein,NN,wsplit_2,True,0.9160794143538732,0.8475178444213564,1.3063453530355
204,10,0,blue_protein,NN,wsplit_3,True,1.0560240184415988,0.8475178444213564,1.3063453530355
204,10,0,blue_protein,NN,wsplit_4,True,1.4773854732206346,0.8475178444213564,1.3063453530355
204,11,0,blue_protein,NN,split,True,1.216762513354816,1.3230264656169908,0.8370081979269807
204,11,0,blue_protein,NN,wsplit_1,True,0.8498540964692389,1.3230264656169908,0.8370081979269807
204,11,0,blue_protein,NN,wsplit_2,True,1.216762513354816,1.3230264656169908,0.8370081979269807
204,11,0,blue_protein,NN,wsplit_3,True,1.6152522726274348,1.3230264656169908,0.8370081979269807
204,11,0,blue_protein,NN,wsplit_4,True,1.7791728356424898,1.3230264656169908,0.8370081979269807
204,12,0,blue_protein,NN,split,True,1.2400008771331508,1.4643524864452682,1.3279065135529011
204,12,0,blue_protein,NN,wsplit_1,True,inf,1.4643524864452682,1.3279065135529011
204,12,0,blue_protein,NN,wsplit_2,True,inf,1.4643524864452682,1.3279065135529011
204,12,0,blue_protein,NN,wsplit_3,True,inf,1.4643524864452682,1.3279065135529011
204,12,0,blue_protein,NN,wsplit_4,True,inf,1.4643524864452682,1.3279065135529011
204,13,0,blue_protein,NN,split,True,1.6462050585860672,0.7358317660772471,0.32029686765788506
204,13,0,blue_protein,NN,wsplit_1,True,1.1256945311093476,0.7358317660772471,0.32029686765788506
204,13,0,blue_protein,NN,wsplit_2,True,1.1256945311093476,0.7358317660772471,0.32029686765788506
204,13,0,blue_protein,NN,wsplit_3,True,1.6462050585860672,0.7358317660772471,0.32029686765788506
204,13,0,blue_protein,NN,wsplit_4,True,1.6724497822601363,0.7358317660772471,0.32029686765788506
204,14,0,blue_protein,NN,split,True,1.242436383780993,0.6315230857058489,0.1973206696708571
204,14,0,blue_protein,NN,wsplit_1,True,0.87354841474147,0.6315230857058489,0.1973206696708571
204,14,0,blue_protein,NN,wsplit_2,True,0.87354841474147,0.6315230857058489,0.1973206696708571
204,14,0,blue_protein,NN,wsplit_3,True,0.9049642698438711,0.6315230857058489,0.1973206696708571
204,14,0,blue_protein,NN,wsplit_4,True,1.0119374366842968,0.6315230857058489,0.1973206696708571
204,15,0,blue_protein,NN,split,True,1.0625192459830193,0.5476569313461104,0.3028184198094135
204,15,0,blue_protein,NN,wsplit_1,True,0.878192320695259,0.5476569313461104,0.3028184198094135
204,15,0,blue_protein,NN,wsplit_2,True,1.0625192459830193,0.5476569313461104,0.3028184198094135
204,15,0,blue_protein,NN,wsplit_3,True,1.1887435386515453,0.5476569313461104,0.3028184198094135
204,15,0,blue_protein,NN,wsplit_4,True,1.1887435386515453,0.5476569313461104,0.3028184198094135
205,0,0,blue_protein,NN,split,True,1.4404220998354407,0.4445491162015187,0.29013271632753657
205,0,0,blue_protein,NN,wsplit_1,True,1.4404220998354407,0.4445491162015187,0.29013271632753657
205,0,0,blue_protein,NN,wsplit_2,True,1.4404220998354407,0.4445491162015187,0.29013271632753657
205,0,0,blue_protein,NN,wsplit_3,True,1.4404220998354407,0.4445491162015187,0.29013271632753657
205,0,0,blue_protein,NN,wsplit_4,True,1.4404220998354407,0.4445491162015187,0.29013271632753657
205,1,0,blue_protein,NN,split,True,1.2683187830079383,1.265824572823319,1.4879503010154163
205,1,0,blue_protein,NN,wsplit_1,True,inf,1.265824572823319,1.4879503010154163
205,1,0,blue_protein,NN,wsplit_2,True,inf,1.265824572823319,1.4879503010154163
205,1,0,blue_protein,NN,wsplit_3,True,inf,1.265824572823319,1.4879503010154163
205,1,0,blue_protein,NN,wsplit_4,True,inf,1.265824572823319,1.4879503010154163
205,2,0,blue_protein,NN,split,True,1.1209602048388496,0.5350459635112839,0.29645601980491526
205,2,0,blue_protein,NN,wsplit_1,True,1.0233140460133066,0.5350459635112839,0.29645601980491526
205,2,0,blue_protein,NN,wsplit_2,True,1.1209602048388496,0.5350459635112839,0.29645601980491526
205,2,0,blue_protein,NN,wsplit_3,True,1.1209602048388496,0.5350459635112839,0.29645601980491526
205,2,0,blue_protein,NN,wsplit_4,True,1.1209602048388496,0.5350459635112839,0.29645601980491526
205,3,0,blue_protein,NN,split,True,1.3999903774644409,1.0926068712709232,1.5383340084286679
205,3,0,blue_protein,NN,wsplit_1,True,inf,1.0926068712709232,1.5383340084286679
205,3,0,blue_protein,NN,wsplit_2,True,inf,1.0926068712709232,1.5383340084286679
205,3,0,blue_protein,NN,wsplit_3,True,inf,1.0926068712709232,1.5383340084286679
205,3,0,blue_protein,NN,wsplit_4,True,inf,1.0926068712709232,1.5383340084286679
205,4,0,blue_protein,NN,split,True,1.253932892657823,0.9215899377281483,0.5790849113914506
205,4,0,blue_protein,NN,wsplit_1,True,inf,0.9215899377281483,0.5790849113914506
205,4,0,blue_protein,NN,wsplit_2,True,1.2671552215717388,0.9215899377281483,0.5790849113914506
205,4,0,blue_protein,NN,wsplit_3,True,1.2671552215717388,0.9215899377281483,0.5790849113914506
205,4,0,blue_protein,NN,wsplit_4,True,1.2671552215717388,0.9215899377281483,0.5790849113914506
205,5,0,blue_protein,NN,split,True,1.311221607888599,1.7892066268046705,1.1864916906109426
205,5,0,blue_protein,NN,wsplit_1,True,inf,1.7892066268046705,1.1864916906109426
205,5,0,blue_protein,NN,wsplit_2,True,inf,1.7892066268046705,1.1864916906109426
205,5,0,blue_protein,NN,wsplit_3,True,inf,1.7892066268046705,1.1864916906109426
205,5,0,blue_protein,NN,wsplit_4,True,inf,1.7892066268046705,1.1864916906109426
205,6,0,blue_protein,NN,split,True,1.2291326832329945,0.9717484238965524,1.2413168561037198
205,6,0,blue_protein,NN,wsplit_1,True,1.407238854224644,0.9717484238965524,1.2413168561037198
205,6,0,blue_protein,NN,wsplit_2,True,1.407238854224644,0.9717484238965524,1.2413168561037198
205,6,0,blue_protein,NN,wsplit_3,True,1.407238854224644,0.9717484238965524,1.2413168561037198
205,6,0,blue_protein,NN,wsplit_4,True,1.407238854224644,0.9717484238965524,1.2413168561037198
205,7,0,blue_protein,NN,split,True,1.3701326542594985,1.146850918782199,0.2983303480743939
205,7,0,blue_protein,NN,wsplit_1,True,1.4185379159443556,1.146850918782199,0.2983303480743939
205,7,0,blue_protein,NN,wsplit_2,True,1.4185379159443556,1.146850918782199,0.2983303480743939
205,7,0,blue_protein,NN,wsplit_3,True,1.4185379159443556,1.146850918782199,0.2983303480743939
205,7,0,blue_protein,NN,wsplit_4,True,1.4185379159443556,1.146850918782199,0.2983303480743939
205,8,0,blue_protein,NN,split,True,1.4737748740853474,1.1871507182340695,1.4755082463369646
205,8,0,blue_protein,NN,wsplit_1,True,inf,1.1871507182340695,1.4755082463369646
205,8,0,blue_protein,NN,wsplit_2,True,inf,1.1871507182340695,1.4755082463369646
205,8,0,blue_protein,NN,wsplit_3,True,inf,1.1871507182340695,1.4755082463369646
205,8,0,blue_protein,NN,wsplit_4,True,inf,1.1871507182340695,1.4755082463369646
205,9,0,blue_protein,NN,split,True,1.047218496536546,1.3707852809708907,1.492877956961892
205,9,0,blue_protein,NN,wsplit_1,True,inf,1.3707852809708907,1.492877956961892
205,9,0,blue_protein,NN,wsplit_2,True,inf,1.3707852809708907,1.492877956961892
205,9,0,blue_protein,NN,wsplit_3,True,inf,1.3707852809708907,1.492877956961892
205,9,0,blue_protein,NN,wsplit_4,True,inf,1.3707852809708907,1.492877956961892
205,10,0,blue_protein,NN,split,True,1.2391881249725274,1.18251978990091,0.9168256209421701
205,10,0,blue_protein,NN,wsplit_1,True,1.2425380588545898,1.18251978990091,0.9168256209421701
205,10,0,blue_protein,NN,wsplit_2,True,1.2425380588545898,1.18251978990091,0.9168256209421701
205,10,0,blue_protein,NN,wsplit_3,True,1.2425380588545898,1.18251978990091,0.9168256209421701
205,10,0,blue_protein,NN,wsplit_4,True,1.2425380588545898,1.18251978990091,0.9168256209421701
205,11,0,blue_protein,NN,split,True,1.275697182615569,0.9374052921336996,1.3186811784439558
205,11,0,blue_protein,NN,wsplit_1,True,1.1895840831201665,0.9374052921336996,1.3186811784439558
205,11,0,blue_protein,NN,wsplit_2,True,1.275697182615569,0.9374052921336996,1.3186811784439558
205,11,0,blue_protein,NN,wsplit_3,True,1.275697182615569,0.9374052921336996,1.3186811784439558
205,11,0,blue_protein,NN,wsplit_4,True,1.275697182615569,0.9374052921336996,1.3186811784439558
205,12,0,blue_protein,NN,split,True,1.1981885991149368,1.2819080996954693,1.4711420798602846
205,12,0,blue_protein,NN,wsplit_1,True,inf,1.2819080996954693,1.4711420798602846
205,12,0,blue_protein,NN,wsplit_2,True,inf,1.2819080996954693,1.4711420798602846
205,12,0,blue_protein,NN,wsplit_3,True,inf,1.2819080996954693,1.4711420798602846
205,12,0,blue_protein,NN,wsplit_4,True,inf,1.2819080996954693,1.4711420798602846
205,13,0,blue_protein,NN,split,True,1.2906444673632946,0.7495329850577166,1.454899441029946
205,13,0,blue_protein,NN,wsplit_1,True,1.3388466894576574,0.7495329850577166,1.454899441029946
205,13,0,blue_protein,NN,wsplit_2,True,1.2906444673632946,0.7495329850577166,1.454899441029946
205,13,0,blue_protein,NN,wsplit_3,True,1.2906444673632946,0.7495329850577166,1.454899441029946
205,13,0,blue_protein,NN,wsplit_4,True,1.2906444673632946,0.7495329850577166,1.454899441029946
205,14,0,blue_protein,NN,split,True,1.329945271217238,1.4673537499384366,1.456056208848932
205,14,0,blue_protein,NN,wsplit_1,True,1.492607881386197,1.4673537499384366,1.456056208848932
205,14,0,blue_protein,NN,wsplit_2,True,inf,1.4673537499384366,1.456056208848932
205,14,0,blue_protein,NN,wsplit_3,True,inf,1.4673537499384366,1.456056208848932
205,14,0,blue_protein,NN,wsplit_4,True,inf,1.4673537499384366,1.456056208848932
205,15,0,blue_protein,NN,split,True,1.1833463662680939,1.2189363243281708,1.4827231526109534
205,15,0,blue_protein,NN,wsplit_1,True,1.7798599997191897,1.2189363243281708,1.4827231526109534
205,15,0,blue_protein,NN,wsplit_2,True,inf,1.2189363243281708,1.4827231526109534
205,15,0,blue_protein,NN,wsplit_3,True,inf,1.2189363243281708,1.4827231526109534
205,15,0,blue_protein,NN,wsplit_4,True,inf,1.2189363243281708,1.4827231526109534
206,0,0,blue_protein,NN,split,True,1.0826491956141138,0.6373433918758399,0.25566582594705956
206,0,0,blue_protein,NN,wsplit_1,True,1.0826491956141138,0.6373433918758399,0.25566582594705956
206,0,0,blue_protein,NN,wsplit_2,True,1.0826491956141138,0.6373433918758399,0.25566582594705956
206,0,0,blue_protein,NN,wsplit_3,True,1.0826491956141138,0.6373433918758399,0.25566582594705956
206,0,0,blue_protein,NN,wsplit_4,True,1.0826491956141138,0.6373433918758399,0.25566582594705956
206,1,0,blue_protein,NN,split,True,1.2358402272272349,1.0404811420744646,1.2765533028345366
206,1,0,blue_protein,NN,wsplit_1,True,inf,1.0404811420744646,1.2765533028345366
206,1,0,blue_protein,NN,wsplit_2,True,inf,1.0404811420744646,1.2765533028345366
206,1,0,blue_protein,NN,wsplit_3,True,inf,1.0404811420744646,1.2765533028345366
206,1,0,blue_protein,NN,wsplit_4,True,inf,1.0404811420744646,1.2765533028345366
206,2,0,blue_protein,NN,split,True,1.1208471599427683,1.065268512411551,0.2814799188585251
206,2,0,blue_protein,NN,wsplit_1,True,1.1517797757435608,1.065268512411551,0.2814799188585251
206,2,0,blue_protein,NN,wsplit_2,True,1.1517797757435608,1.065268512411551,0.2814799188585251
206,2,0,blue_protein,NN,wsplit_3,True,1.1517797757435608,1.065268512411551,0.2814799188585251
206,2,0,blue_protein,NN,wsplit_4,True,1.1517797757435608,1.065268512411551,0.2814799188585251
206,3,0,blue_protein,NN,split,True,1.2626701267064555,1.0218439792723906,1.1658874284575962
206,3,0,blue_protein,NN,wsplit_1,True,1.3566106849260682,1.0218439792723906,1.1658874284575962
206,3,0,blue_protein,NN,wsplit_2,True,1.3566106849260682,1.0218439792723906,1.1658874284575962
206,3,0,blue_protein,NN,wsplit_3,True,1.3566106849260682,1.0218439792723906,1.1658874284575962
206,3,0,blue_protein,NN,wsplit_4,True,1.3566106849260682,1.0218439792723906,1.1658874284575962
206,4,0,blue_protein,NN,split,True,1.3020041545237497,0.3801600436035551,0.3062521705834413
206,4,0,blue_protein,NN,wsplit_1,True,1.3020041545237497,0.3801600436035551,0.3062521705834413
206,4,0,blue_protein,NN,wsplit_2,True,0.7073637850281542,0.3801600436035551,0.3062521705834413
206,4,0,blue_protein,NN,wsplit_3,True,0.7351014549084225,0.3801600436035551,0.3062521705834413
206,4,0,blue_protein,NN,wsplit_4,True,0.785036425004503,0.3801600436035551,0.3062521705834413
206,5,0,blue_protein,NN,split,True,1.0377831756764109,0.8566209724216834,1.317654693448239
206,5,0,blue_protein,NN,wsplit_1,True,1.1059264026978535,0.8566209724216834,1.317654693448239
206,5,0,blue_protein,NN,wsplit_2,True,1.1059264026978535,0.8566209724216834,1.317654693448239
206,5,0,blue_protein,NN,wsplit_3,True,1.1059264026978535,0.8566209724216834,1.317654693448239
206,5,0,blue_protein,NN,wsplit_4,True,1.1059264026978535,0.8566209724216834,1.317654693448239
206,6,0,blue_protein,NN,split,True,1.3439942562907046,1.0369357140154227,1.3608929379475208
206,6,0,blue_protein,NN,wsplit_1,True,inf,1.0369357140154227,1.3608929379475208
206,6,0,blue_protein,NN,wsplit_2,True,inf,1.0369357140154227,1.3608929379475208
206,6,0,blue_protein,NN,wsplit_3,True,1.9895024156711762,1.0369357140154227,1.3608929379475208
206,6,0,blue_protein,NN,wsplit_4,True,1.4145509719058222,1.0369357140154227,1.3608929379475208
206,7,0,blue_protein,NN,split,True,1.1415241364585844,1.2794554588798315,1.4672287178453784
206,7,0,blue_protein,NN,wsplit_1,True,inf,1.2794554588798315,1.4672287178453784
206,7,0,blue_protein,NN,wsplit_2,True,inf,1.2794554588798315,1.4672287178453784
206,7,0,blue_protein,NN,wsplit_3,True,inf,1.2794554588798315,1.4672287178453784
206,7,0,blue_protein,NN,wsplit_4,True,inf,1.2794554588798315,1.4672287178453784
206,8,0,blue_protein,NN,split,True,1.137179603766689,1.4052523228198537,1.3483931736635855
206,8,0,blue_protein,NN,wsplit_1,True,inf,1.4052523228198537,1.3483931736635855
206,8,0,blue_protein,NN,wsplit_2,True,1.137179603766689,1.4052523228198537,1.3483931736635855
206,8,0,blue_protein,NN,wsplit_3,True,1.137179603766689,1.4052523228198537,1.3483931736635855
206,8,0,blue_protein,NN,wsplit_4,True,1.137179603766689,1.4052523228198537,1.3483931736635855
206,9,0,blue_protein,NN,split,True,1.189782867121247,0.6208631734452971,1.2789413471105364
206,9,0,blue_protein,NN,wsplit_1,True,1.189782867121247,0.6208631734452971,1.2789413471105364
206,9,0,blue_protein,NN,wsplit_2,True,1.1355452773839971,0.6208631734452971,1.2789413471105364
206,9,0,blue_protein,NN,wsplit_3,True,1.1599005699828668,0.6208631734452971,1.2789413471105364
206,9,0,blue_protein,NN,wsplit_4,True,1.1599005699828668,0.6208631734452971,1.2789413471105364
206,10,0,blue_protein,NN,split,True,1.2845432636008591,1.3650034323299112,1.5043413256405023
206,10,0,blue_protein,NN,wsplit_1,True,inf,1.3650034323299112,1.5043413256405023
206,10,0,blue_protein,NN,wsplit_2,True,inf,1.3650034323299112,1.5043413256405023
206,10,0,blue_protein,NN,wsplit_3,True,inf,1.3650034323299112,1.5043413256405023
206,10,0,blue_protein,NN,wsplit_4,True,inf,1.3650034323299112,1.5043413256405023
206,11,0,blue_protein,NN,split,True,1.320173853691105,1.2312413866071636,1.331934369831016
206,11,0,blue_protein,NN,wsplit_1,True,inf,1.2312413866071636,1.331934369831016
206,11,0,blue_protein,NN,wsplit_2,True,inf,1.2312413866071636,1.331934369831016
206,11,0,blue_protein,NN,wsplit_3,True,inf,1.2312413866071636,1.331934369831016
206,11,0,blue_protein,NN,wsplit_4,True,inf,1.2312413866071636,1.331934369831016
206,12,0,blue_protein,NN,split,True,1.2619919550824121,0.4609161444134255,0.2781793970325537
206,12,0,blue_protein,NN,wsplit_1,True,0.8839471934788161,0.4609161444134255,0.2781793970325537
206,12,0,blue_protein,NN,wsplit_2,True,0.8839471934788161,0.4609161444134255,0.2781793970325537
206,12,0,blue_protein,NN,wsplit_3,True,0.9115247242936722,0.4609161444134255,0.2781793970325537
206,12,0,blue_protein,NN,wsplit_4,True,0.9650661364631089,0.4609161444134255,0.2781793970325537
206,13,0,blue_protein,NN,split,True,1.3463628424960359,0.6639169179884679,0.24226195714228954
206,13,0,blue_protein,NN,wsplit_1,True,0.9689939910110408,0.6639169179884679,0.24226195714228954
206,13,0,blue_protein,NN,wsplit_2,True,1.2816211305257854,0.6639169179884679,0.24226195714228954
206,13,0,blue_protein,NN,wsplit_3,True,1.3009801974840245,0.6639169179884679,0.24226195714228954
206,13,0,blue_protein,NN,wsplit_4,True,1.3463628424960359,0.6639169179884679,0.24226195714228954
206,14,0,blue_protein,NN,split,True,1.1874343598620007,1.1875247406092688,1.2519108574367495
206,14,0,blue_protein,NN,wsplit_1,True,0.8206987582470942,1.1875247406092688,1.2519108574367495
206,14,0,blue_protein,NN,wsplit_2,True,1.2889139737847066,1.1875247406092688,1.2519108574367495
206,14,0,blue_protein,NN,wsplit_3,True,1.2889139737847066,1.1875247406092688,1.2519108574367495
206,14,0,blue_protein,NN,wsplit_4,True,1.2889139737847066,1.1875247406092688,1.2519108574367495
206,15,0,blue_protein,NN,split,True,1.1459603036531316,1.0539702270636493,1.3160612101527533
206,15,0,blue_protein,NN,wsplit_1,True,1.0860079381291445,1.0539702270636493,1.3160612101527533
206,15,0,blue_protein,NN,wsplit_2,True,1.0910814422026927,1.0539702270636493,1.3160612101527533
206,15,0,blue_protein,NN,wsplit_3,True,1.1103152606764422,1.0539702270636493,1.3160612101527533
206,15,0,blue_protein,NN,wsplit_4,True,1.1459603036531316,1.0539702270636493,1.3160612101527533
207,0,0,blue_protein,NN,split,True,1.305411109154484,1.0460695158910918,0.5693542451640851
207,0,0,blue_protein,NN,wsplit_1,True,inf,1.0460695158910918,0.5693542451640851
207,0,0,blue_protein,NN,wsplit_2,True,inf,1.0460695158910918,0.5693542451640851
207,0,0,blue_protein,NN,wsplit_3,True,inf,1.0460695158910918,0.5693542451640851
207,0,0,blue_protein,NN,wsplit_4,True,inf,1.0460695158910918,0.5693542451640851
207,1,0,blue_protein,NN,split,True,0.8216521939649383,0.7084694053166347,0.22330689430242412
207,1,0,blue_protein,NN,wsplit_1,True,0.8216521939649383,0.7084694053166347,0.22330689430242412
207,1,0,blue_protein,NN,wsplit_2,True,0.8216521939649383,0.7084694053166347,0.22330689430242412
207,1,0,blue_protein,NN,wsplit_3,True,0.8216521939649383,0.7084694053166347,0.22330689430242412
207,1,0,blue_protein,NN,wsplit_4,True,0.8216521939649383,0.7084694053166347,0.22330689430242412
207,2,0,blue_protein,NN,split,True,1.2897785291328607,1.2860856875778606,1.552405209866524
207,2,0,blue_protein,NN,wsplit_1,True,inf,1.2860856875778606,1.552405209866524
207,2,0,blue_protein,NN,wsplit_2,True,inf,1.2860856875778606,1.552405209866524
207,2,0,blue_protein,NN,wsplit_3,True,inf,1.2860856875778606,1.552405209866524
207,2,0,blue_protein,NN,wsplit_4,True,inf,1.2860856875778606,1.552405209866524
207,3,0,blue_protein,NN,split,True,1.2206565017074373,1.0094687718187145,1.40980478082097
207,3,0,blue_protein,NN,wsplit_1,True,1.2641522967929821,1.0094687718187145,1.40980478082097
207,3,0,blue_protein,NN,wsplit_2,True,inf,1.0094687718187145,1.40980478082097
207,3,0,blue_protein,NN,wsplit_3,True,inf,1.0094687718187145,1.40980478082097
207,3,0,blue_protein,NN,wsplit_4,True,inf,1.0094687718187145,1.40980478082097
207,4,0,blue_protein,NN,split,True,1.308682397560807,0.18461830336298451,0.26418949226285887
207,4,0,blue_protein,NN,wsplit_1,True,1.308682397560807,0.18461830336298451,0.26418949226285887
207,4,0,blue_protein,NN,wsplit_2,True,1.308682397560807,0.18461830336298451,0.26418949226285887
207,4,0,blue_protein,NN,wsplit_3,True,1.308682397560807,0.18461830336298451,0.26418949226285887
207,4,0,blue_protein,NN,wsplit_4,True,1.308682397560807,0.18461830336298451,0.26418949226285887
207,5,0,blue_protein,NN,split,True,1.3406341841835805,0.6163832396842094,0.307528558916768
207,5,0,blue_protein,NN,wsplit_1,True,1.3928912528289232,0.6163832396842094,0.307528558916768
207,5,0,blue_protein,NN,wsplit_2,True,1.3406341841835805,0.6163832396842094,0.307528558916768
207,5,0,blue_protein,NN,wsplit_3,True,1.3406341841835805,0.6163832396842094,0.307528558916768
207,5,0,blue_protein,NN,wsplit_4,True,1.3406341841835805,0.6163832396842094,0.307528558916768
207,6,0,blue_protein,NN,split,True,1.2709868830683528,0.37201651973707306,0.23545476764824574
207,6,0,blue_protein,NN,wsplit_1,True,1.2921674098267428,0.37201651973707306,0.23545476764824574
207,6,0,blue_protein,NN,wsplit_2,True,1.2709868830683528,0.37201651973707306,0.23545476764824574
207,6,0,blue_protein,NN,wsplit_3,True,1.2709868830683528,0.37201651973707306,0.23545476764824574
207,6,0,blue_protein,NN,wsplit_4,True,1.2709868830683528,0.37201651973707306,0.23545476764824574
207,7,0,blue_protein,NN,split,False,1.114617090795187,1.456687114031465,0.6342052406216987
207,7,0,blue_protein,NN,wsplit_1,True,inf,1.456687114031465,0.6342052406216987
207,7,0,blue_protein,NN,wsplit_2,True,inf,1.456687114031465,0.6342052406216987
207,7,0,blue_protein,NN,wsplit_3,True,inf,1.456687114031465,0.6342052406216987
207,7,0,blue_protein,NN,wsplit_4,True,inf,1.456687114031465,0.6342052406216987
207,8,0,blue_protein,NN,split,True,1.2384167234429466,1.028995958456225,0.30193607486158813
