seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
565,5,blue,ridge,full_mfcs,1.0,1.8,1.4956752436635732,1.4820585077182886
566,1,blue,ridge,full_ex,0.0,0.8200000000000001,0.9035718531987305,1.717446681737897
566,1,blue,ridge,full_1fcs,1.0,2.22,0.9035718531987305,1.717446681737897
566,1,blue,ridge,full_mfcs,1.0,2.22,0.9035718531987305,1.717446681737897
566,2,blue,ridge,full_ex,0.0,1.08,1.2236973141032712,0.4688584352146687
566,2,blue,ridge,full_1fcs,1.0,2.22,1.2236973141032712,0.4688584352146687
566,2,blue,ridge,full_mfcs,1.0,2.22,1.2236973141032712,0.4688584352146687
566,3,blue,ridge,full_ex,1.0,1.28,1.2254607883241504,1.2460779369502022
566,3,blue,ridge,full_1fcs,1.0,2.22,1.2254607883241504,1.2460779369502022
566,3,blue,ridge,full_mfcs,1.0,2.22,1.2254607883241504,1.2460779369502022
566,4,blue,ridge,full_ex,1.0,1.2,1.2460726741755155,1.223836270825886
566,4,blue,ridge,full_1fcs,1.0,1.7,1.2460726741755155,1.223836270825886
566,4,blue,ridge,full_mfcs,1.0,2.08,1.2460726741755155,1.223836270825886
566,5,blue,ridge,full_ex,1.0,1.22,1.2349558917092454,1.1671178256772696
566,5,blue,ridge,full_1fcs,1.0,1.86,1.2349558917092454,1.1671178256772696
566,5,blue,ridge,full_mfcs,1.0,1.68,1.2349558917092454,1.1671178256772696
567,1,blue,ridge,full_ex,1.0,1.36,0.7390829891808466,0.587542344726749
567,1,blue,ridge,full_1fcs,1.0,2.22,0.7390829891808466,0.587542344726749
567,1,blue,ridge,full_mfcs,1.0,2.22,0.7390829891808466,0.587542344726749
567,2,blue,ridge,full_ex,1.0,1.16,1.3302546495637078,1.3740559070389984
567,2,blue,ridge,full_1fcs,1.0,2.22,1.3302546495637078,1.3740559070389984
567,2,blue,ridge,full_mfcs,1.0,2.22,1.3302546495637078,1.3740559070389984
567,3,blue,ridge,full_ex,1.0,1.1400000000000001,1.374039364293128,1.3651832186549973
567,3,blue,ridge,full_1fcs,1.0,1.8,1.374039364293128,1.3651832186549973
567,3,blue,ridge,full_mfcs,1.0,1.86,1.374039364293128,1.3651832186549973
567,4,blue,ridge,full_ex,1.0,1.1400000000000001,1.3696121278243323,1.4055906075442839
567,4,blue,ridge,full_1fcs,1.0,1.86,1.3696121278243323,1.4055906075442839
567,4,blue,ridge,full_mfcs,1.0,1.68,1.3696121278243323,1.4055906075442839
567,5,blue,ridge,full_ex,1.0,1.1400000000000001,1.3816034442098166,1.509092964627167
567,5,blue,ridge,full_1fcs,1.0,1.9000000000000001,1.3816034442098166,1.509092964627167
567,5,blue,ridge,full_mfcs,1.0,1.76,1.3816034442098166,1.509092964627167
568,1,blue,ridge,full_ex,1.0,1.58,1.7009878341490925,1.5595484427391957
568,1,blue,ridge,full_1fcs,1.0,2.22,1.7009878341490925,1.5595484427391957
568,1,blue,ridge,full_mfcs,1.0,2.22,1.7009878341490925,1.5595484427391957
568,2,blue,ridge,full_ex,1.0,1.36,1.2034638788570735,0.6756111870911915
568,2,blue,ridge,full_1fcs,0.0,0.4,1.2034638788570735,0.6756111870911915
568,2,blue,ridge,full_mfcs,1.0,2.22,1.2034638788570735,0.6756111870911915
568,3,blue,ridge,full_ex,1.0,1.46,1.1892374866935538,1.5762274894831858
568,3,blue,ridge,full_1fcs,1.0,1.1400000000000001,1.1892374866935538,1.5762274894831858
568,3,blue,ridge,full_mfcs,1.0,2.22,1.1892374866935538,1.5762274894831858
568,4,blue,ridge,full_ex,1.0,1.44,1.7085458829322704,1.3353361011052973
568,4,blue,ridge,full_1fcs,1.0,2.22,1.7085458829322704,1.3353361011052973
568,4,blue,ridge,full_mfcs,1.0,2.22,1.7085458829322704,1.3353361011052973
568,5,blue,ridge,full_ex,1.0,1.52,1.0084344410759885,1.3276127084928475
568,5,blue,ridge,full_1fcs,1.0,0.74,1.0084344410759885,1.3276127084928475
568,5,blue,ridge,full_mfcs,1.0,0.74,1.0084344410759885,1.3276127084928475
569,1,blue,ridge,full_ex,0.0,1.52,1.1424266907323881,0.14294179643697902
569,1,blue,ridge,full_1fcs,1.0,2.22,1.1424266907323881,0.14294179643697902
569,1,blue,ridge,full_mfcs,1.0,2.22,1.1424266907323881,0.14294179643697902
569,2,blue,ridge,full_ex,1.0,1.98,1.2082410248348072,1.3135651066865837
569,2,blue,ridge,full_1fcs,1.0,2.22,1.2082410248348072,1.3135651066865837
569,2,blue,ridge,full_mfcs,1.0,2.22,1.2082410248348072,1.3135651066865837
569,3,blue,ridge,full_ex,1.0,1.78,1.3722909430257266,1.1534883506623879
569,3,blue,ridge,full_1fcs,1.0,2.22,1.3722909430257266,1.1534883506623879
569,3,blue,ridge,full_mfcs,1.0,2.22,1.3722909430257266,1.1534883506623879
569,4,blue,ridge,full_ex,1.0,1.62,0.735474419746504,0.29206569001596683
569,4,blue,ridge,full_1fcs,1.0,1.12,0.735474419746504,0.29206569001596683
569,4,blue,ridge,full_mfcs,1.0,1.56,0.735474419746504,0.29206569001596683
569,5,blue,ridge,full_ex,1.0,1.72,1.1568462349360664,0.4964742670264679
569,5,blue,ridge,full_1fcs,1.0,2.22,1.1568462349360664,0.4964742670264679
569,5,blue,ridge,full_mfcs,1.0,2.22,1.1568462349360664,0.4964742670264679
570,1,blue,ridge,full_ex,1.0,1.24,1.5402141690408766,1.3291321568886036
570,1,blue,ridge,full_1fcs,1.0,2.22,1.5402141690408766,1.3291321568886036
570,1,blue,ridge,full_mfcs,1.0,2.22,1.5402141690408766,1.3291321568886036
570,2,blue,ridge,full_ex,1.0,1.12,1.8621968708409093,1.5222518905164166
570,2,blue,ridge,full_1fcs,1.0,2.22,1.8621968708409093,1.5222518905164166
570,2,blue,ridge,full_mfcs,1.0,2.22,1.8621968708409093,1.5222518905164166
570,3,blue,ridge,full_ex,1.0,1.4000000000000001,1.4316238814471816,1.527384772923961
570,3,blue,ridge,full_1fcs,1.0,1.1,1.4316238814471816,1.527384772923961
570,3,blue,ridge,full_mfcs,1.0,1.18,1.4316238814471816,1.527384772923961
570,4,blue,ridge,full_ex,1.0,1.1,1.4981067383772861,1.51768620002896
570,4,blue,ridge,full_1fcs,1.0,0.96,1.4981067383772861,1.51768620002896
570,4,blue,ridge,full_mfcs,1.0,1.1400000000000001,1.4981067383772861,1.51768620002896
570,5,blue,ridge,full_ex,1.0,1.12,1.5273737152028515,1.483812655568345
570,5,blue,ridge,full_1fcs,1.0,1.34,1.5273737152028515,1.483812655568345
570,5,blue,ridge,full_mfcs,1.0,1.82,1.5273737152028515,1.483812655568345
571,1,blue,ridge,full_ex,1.0,1.44,1.5956143797561517,1.569661317005548
571,1,blue,ridge,full_1fcs,1.0,2.08,1.5956143797561517,1.569661317005548
571,1,blue,ridge,full_mfcs,1.0,2.08,1.5956143797561517,1.569661317005548
571,2,blue,ridge,full_ex,1.0,1.18,1.6278013159426088,1.398169747398732
571,2,blue,ridge,full_1fcs,1.0,2.22,1.6278013159426088,1.398169747398732
571,2,blue,ridge,full_mfcs,1.0,2.22,1.6278013159426088,1.398169747398732
571,3,blue,ridge,full_ex,1.0,1.06,1.313074189114364,1.2535279784756599
571,3,blue,ridge,full_1fcs,1.0,0.9400000000000001,1.313074189114364,1.2535279784756599
571,3,blue,ridge,full_mfcs,1.0,1.98,1.313074189114364,1.2535279784756599
571,4,blue,ridge,full_ex,1.0,1.24,1.3982070966598927,1.4589900144794812
571,4,blue,ridge,full_1fcs,1.0,1.54,1.3982070966598927,1.4589900144794812
571,4,blue,ridge,full_mfcs,1.0,1.84,1.3982070966598927,1.4589900144794812
571,5,blue,ridge,full_ex,1.0,1.26,1.4285958937079535,1.48285155720667
571,5,blue,ridge,full_1fcs,1.0,1.56,1.4285958937079535,1.48285155720667
571,5,blue,ridge,full_mfcs,1.0,1.6600000000000001,1.4285958937079535,1.48285155720667
572,1,blue,ridge,full_ex,0.0,0.92,0.8225202177153539,0.2590209550429892
572,1,blue,ridge,full_1fcs,1.0,2.22,0.8225202177153539,0.2590209550429892
572,1,blue,ridge,full_mfcs,1.0,2.22,0.8225202177153539,0.2590209550429892
572,2,blue,ridge,full_ex,1.0,1.1400000000000001,1.2532021525259784,1.4702290307971027
572,2,blue,ridge,full_1fcs,1.0,2.22,1.2532021525259784,1.4702290307971027
572,2,blue,ridge,full_mfcs,1.0,2.22,1.2532021525259784,1.4702290307971027
572,3,blue,ridge,full_ex,0.0,0.9,0.8960732289511232,1.47757143042771
572,3,blue,ridge,full_1fcs,0.0,1.22,0.8960732289511232,1.47757143042771
572,3,blue,ridge,full_mfcs,1.0,2.22,0.8960732289511232,1.47757143042771
572,4,blue,ridge,full_ex,1.0,0.9400000000000001,1.4774783677289582,1.4872547905358502
572,4,blue,ridge,full_1fcs,1.0,1.98,1.4774783677289582,1.4872547905358502
572,4,blue,ridge,full_mfcs,1.0,2.22,1.4774783677289582,1.4872547905358502
572,5,blue,ridge,full_ex,1.0,0.86,1.482366187948238,1.4569849419148586
572,5,blue,ridge,full_1fcs,1.0,2.08,1.482366187948238,1.4569849419148586
572,5,blue,ridge,full_mfcs,1.0,1.76,1.482366187948238,1.4569849419148586
573,1,blue,ridge,full_ex,1.0,0.5,1.4494277895150767,1.4492772456430656
573,1,blue,ridge,full_1fcs,1.0,2.22,1.4494277895150767,1.4492772456430656
573,1,blue,ridge,full_mfcs,1.0,2.22,1.4494277895150767,1.4492772456430656
573,2,blue,ridge,full_ex,0.0,0.52,1.009800396710506,1.4584734055420434
573,2,blue,ridge,full_1fcs,0.0,0.4,1.009800396710506,1.4584734055420434
573,2,blue,ridge,full_mfcs,1.0,2.22,1.009800396710506,1.4584734055420434
573,3,blue,ridge,full_ex,0.0,0.44,0.7675782738027961,0.510034119727635
573,3,blue,ridge,full_1fcs,0.0,0.0,0.7675782738027961,0.510034119727635
573,3,blue,ridge,full_mfcs,1.0,1.3800000000000001,0.7675782738027961,0.510034119727635
573,4,blue,ridge,full_ex,1.0,0.52,1.1939245777206269,1.2481114107765163
573,4,blue,ridge,full_1fcs,1.0,1.18,1.1939245777206269,1.2481114107765163
573,4,blue,ridge,full_mfcs,1.0,2.22,1.1939245777206269,1.2481114107765163
573,5,blue,ridge,full_ex,1.0,0.5,1.2480963272454821,1.303844733410279
573,5,blue,ridge,full_1fcs,1.0,0.66,1.2480963272454821,1.303844733410279
573,5,blue,ridge,full_mfcs,1.0,1.42,1.2480963272454821,1.303844733410279
574,1,blue,ridge,full_ex,1.0,1.26,1.425781574982727,1.1960895202405277
574,1,blue,ridge,full_1fcs,1.0,2.22,1.425781574982727,1.1960895202405277
574,1,blue,ridge,full_mfcs,1.0,2.22,1.425781574982727,1.1960895202405277
574,2,blue,ridge,full_ex,1.0,1.1400000000000001,1.5320763068538321,1.4532082994144557
574,2,blue,ridge,full_1fcs,1.0,2.22,1.5320763068538321,1.4532082994144557
574,2,blue,ridge,full_mfcs,1.0,2.22,1.5320763068538321,1.4532082994144557
574,3,blue,ridge,full_ex,1.0,0.92,1.453233329420087,1.454917138160869
574,3,blue,ridge,full_1fcs,1.0,1.82,1.453233329420087,1.454917138160869
574,3,blue,ridge,full_mfcs,1.0,1.78,1.453233329420087,1.454917138160869
574,4,blue,ridge,full_ex,1.0,0.9,1.4540751001724708,1.4556196892861633
574,4,blue,ridge,full_1fcs,1.0,1.8800000000000001,1.4540751001724708,1.4556196892861633
574,4,blue,ridge,full_mfcs,1.0,1.74,1.4540751001724708,1.4556196892861633
574,5,blue,ridge,full_ex,1.0,0.9,1.4545899087320528,1.4522740089873472
574,5,blue,ridge,full_1fcs,1.0,1.8800000000000001,1.4545899087320528,1.4522740089873472
574,5,blue,ridge,full_mfcs,1.0,1.76,1.4545899087320528,1.4522740089873472
575,1,blue,ridge,full_ex,1.0,1.1400000000000001,1.4659714216672035,1.458320366171662
575,1,blue,ridge,full_1fcs,1.0,2.22,1.4659714216672035,1.458320366171662
575,1,blue,ridge,full_mfcs,1.0,2.22,1.4659714216672035,1.458320366171662
575,2,blue,ridge,full_ex,1.0,1.1,1.3381480146475675,1.480695932261902
575,2,blue,ridge,full_1fcs,1.0,2.22,1.3381480146475675,1.480695932261902
575,2,blue,ridge,full_mfcs,1.0,2.22,1.3381480146475675,1.480695932261902
575,3,blue,ridge,full_ex,1.0,1.06,1.472258280727702,1.456403108197791
575,3,blue,ridge,full_1fcs,1.0,1.82,1.472258280727702,1.456403108197791
575,3,blue,ridge,full_mfcs,1.0,1.6600000000000001,1.472258280727702,1.456403108197791
575,4,blue,ridge,full_ex,1.0,1.04,1.4643325575598483,1.4728176976435778
575,4,blue,ridge,full_1fcs,1.0,1.84,1.4643325575598483,1.4728176976435778
575,4,blue,ridge,full_mfcs,1.0,1.6400000000000001,1.4643325575598483,1.4728176976435778
575,5,blue,ridge,full_ex,1.0,1.04,1.4671604944109295,1.4512978370092098
575,5,blue,ridge,full_1fcs,1.0,1.84,1.4671604944109295,1.4512978370092098
575,5,blue,ridge,full_mfcs,1.0,1.6400000000000001,1.4671604944109295,1.4512978370092098
576,1,blue,ridge,full_ex,1.0,1.26,1.5692859944417137,1.4803346787697835
576,1,blue,ridge,full_1fcs,1.0,2.22,1.5692859944417137,1.4803346787697835
576,1,blue,ridge,full_mfcs,1.0,2.22,1.5692859944417137,1.4803346787697835
576,2,blue,ridge,full_ex,1.0,1.18,1.5464183059208136,1.3220222807708109
576,2,blue,ridge,full_1fcs,1.0,2.22,1.5464183059208136,1.3220222807708109
576,2,blue,ridge,full_mfcs,1.0,2.22,1.5464183059208136,1.3220222807708109
576,3,blue,ridge,full_ex,1.0,1.32,1.298741473471905,1.4918305572342005
576,3,blue,ridge,full_1fcs,1.0,0.68,1.298741473471905,1.4918305572342005
576,3,blue,ridge,full_mfcs,1.0,2.22,1.298741473471905,1.4918305572342005
576,4,blue,ridge,full_ex,1.0,1.6400000000000001,1.6768653179380426,1.3189897451033759
576,4,blue,ridge,full_1fcs,1.0,2.22,1.6768653179380426,1.3189897451033759
576,4,blue,ridge,full_mfcs,1.0,2.22,1.6768653179380426,1.3189897451033759
576,5,blue,ridge,full_ex,1.0,1.32,1.4218678178725788,1.4960469367634759
576,5,blue,ridge,full_1fcs,1.0,2.22,1.4218678178725788,1.4960469367634759
576,5,blue,ridge,full_mfcs,1.0,2.22,1.4218678178725788,1.4960469367634759
577,1,blue,ridge,full_ex,1.0,1.6400000000000001,1.6145582507178022,1.4449321711080063
577,1,blue,ridge,full_1fcs,1.0,2.22,1.6145582507178022,1.4449321711080063
577,1,blue,ridge,full_mfcs,1.0,2.22,1.6145582507178022,1.4449321711080063
577,2,blue,ridge,full_ex,1.0,1.5,1.7418243808948386,1.5030057462029116
577,2,blue,ridge,full_1fcs,1.0,2.22,1.7418243808948386,1.5030057462029116
577,2,blue,ridge,full_mfcs,1.0,2.22,1.7418243808948386,1.5030057462029116
577,3,blue,ridge,full_ex,1.0,1.52,1.2521557634245353,1.329900805708152
577,3,blue,ridge,full_1fcs,1.0,0.78,1.2521557634245353,1.329900805708152
577,3,blue,ridge,full_mfcs,1.0,2.12,1.2521557634245353,1.329900805708152
577,4,blue,ridge,full_ex,1.0,1.28,1.3555974039034222,1.4799470442813438
577,4,blue,ridge,full_1fcs,1.0,1.78,1.3555974039034222,1.4799470442813438
577,4,blue,ridge,full_mfcs,1.0,2.22,1.3555974039034222,1.4799470442813438
577,5,blue,ridge,full_ex,1.0,1.02,1.4799063897471734,1.4680172499082398
577,5,blue,ridge,full_1fcs,1.0,1.74,1.4799063897471734,1.4680172499082398
577,5,blue,ridge,full_mfcs,1.0,1.74,1.4799063897471734,1.4680172499082398
578,1,blue,ridge,full_ex,1.0,1.16,0.9567558958062704,1.4695451464458955
578,1,blue,ridge,full_1fcs,1.0,2.22,0.9567558958062704,1.4695451464458955
578,1,blue,ridge,full_mfcs,1.0,2.22,0.9567558958062704,1.4695451464458955
578,2,blue,ridge,full_ex,1.0,1.1,1.5886994310904898,1.3264856395318285
578,2,blue,ridge,full_1fcs,1.0,2.22,1.5886994310904898,1.3264856395318285
578,2,blue,ridge,full_mfcs,1.0,2.22,1.5886994310904898,1.3264856395318285
578,3,blue,ridge,full_ex,0.0,1.12,0.8136965855399216,1.508762070375027
578,3,blue,ridge,full_1fcs,0.0,0.52,0.8136965855399216,1.508762070375027
578,3,blue,ridge,full_mfcs,0.0,1.94,0.8136965855399216,1.508762070375027
578,4,blue,ridge,full_ex,1.0,1.52,1.5017505369210562,1.32432033214271
578,4,blue,ridge,full_1fcs,1.0,2.22,1.5017505369210562,1.32432033214271
578,4,blue,ridge,full_mfcs,1.0,2.22,1.5017505369210562,1.32432033214271
578,5,blue,ridge,full_ex,1.0,1.22,1.5929964870904831,1.332824020378421
578,5,blue,ridge,full_1fcs,1.0,2.22,1.5929964870904831,1.332824020378421
578,5,blue,ridge,full_mfcs,1.0,2.22,1.5929964870904831,1.332824020378421
579,1,blue,ridge,full_ex,1.0,1.3,1.1396393613591325,1.3093646586420615
579,1,blue,ridge,full_1fcs,1.0,2.22,1.1396393613591325,1.3093646586420615
579,1,blue,ridge,full_mfcs,1.0,2.22,1.1396393613591325,1.3093646586420615
579,2,blue,ridge,full_ex,1.0,1.44,1.470078682643217,1.5109074508676799
579,2,blue,ridge,full_1fcs,1.0,2.22,1.470078682643217,1.5109074508676799
579,2,blue,ridge,full_mfcs,1.0,2.22,1.470078682643217,1.5109074508676799
579,3,blue,ridge,full_ex,1.0,1.4000000000000001,1.5108930543658343,1.511319591569762
579,3,blue,ridge,full_1fcs,1.0,2.16,1.5108930543658343,1.511319591569762
579,3,blue,ridge,full_mfcs,1.0,1.98,1.5108930543658343,1.511319591569762
579,4,blue,ridge,full_ex,1.0,1.4000000000000001,1.5111062853614619,1.5116591954680638
579,4,blue,ridge,full_1fcs,1.0,2.22,1.5111062853614619,1.5116591954680638
579,4,blue,ridge,full_mfcs,1.0,1.82,1.5111062853614619,1.5116591954680638
579,5,blue,ridge,full_ex,1.0,1.4000000000000001,1.5112905670655334,1.5134178869200663
579,5,blue,ridge,full_1fcs,1.0,2.2,1.5112905670655334,1.5134178869200663
579,5,blue,ridge,full_mfcs,1.0,1.84,1.5112905670655334,1.5134178869200663
580,1,blue,ridge,full_ex,1.0,0.6,0.523571560150307,0.513344991698326
580,1,blue,ridge,full_1fcs,1.0,1.82,0.523571560150307,0.513344991698326
580,1,blue,ridge,full_mfcs,1.0,1.82,0.523571560150307,0.513344991698326
580,2,blue,ridge,full_ex,0.0,0.58,0.4059152746407862,1.3126127098203273
580,2,blue,ridge,full_1fcs,0.0,1.84,0.4059152746407862,1.3126127098203273
580,2,blue,ridge,full_mfcs,1.0,2.22,0.4059152746407862,1.3126127098203273
580,3,blue,ridge,full_ex,1.0,0.68,1.1978862232883634,1.3007395707170604
580,3,blue,ridge,full_1fcs,1.0,2.22,1.1978862232883634,1.3007395707170604
580,3,blue,ridge,full_mfcs,1.0,2.22,1.1978862232883634,1.3007395707170604
580,4,blue,ridge,full_ex,0.0,0.62,1.109240861134533,1.535270847592132
580,4,blue,ridge,full_1fcs,1.0,2.22,1.109240861134533,1.535270847592132
580,4,blue,ridge,full_mfcs,1.0,2.22,1.109240861134533,1.535270847592132
580,5,blue,ridge,full_ex,1.0,0.7000000000000001,1.1535151406033557,1.2432413155209685
580,5,blue,ridge,full_1fcs,1.0,1.68,1.1535151406033557,1.2432413155209685
580,5,blue,ridge,full_mfcs,1.0,2.22,1.1535151406033557,1.2432413155209685
581,1,blue,ridge,full_ex,1.0,1.74,1.521751578053117,1.5060369111129903
581,1,blue,ridge,full_1fcs,1.0,2.08,1.521751578053117,1.5060369111129903
581,1,blue,ridge,full_mfcs,1.0,2.08,1.521751578053117,1.5060369111129903
581,2,blue,ridge,full_ex,1.0,1.48,1.4780599161442387,1.4064313296519424
581,2,blue,ridge,full_1fcs,1.0,2.22,1.4780599161442387,1.4064313296519424
581,2,blue,ridge,full_mfcs,1.0,2.22,1.4780599161442387,1.4064313296519424
581,3,blue,ridge,full_ex,1.0,1.34,1.3097200383497598,1.3519998282717267
581,3,blue,ridge,full_1fcs,1.0,1.24,1.3097200383497598,1.3519998282717267
581,3,blue,ridge,full_mfcs,1.0,1.9000000000000001,1.3097200383497598,1.3519998282717267
581,4,blue,ridge,full_ex,1.0,1.3,1.3519792967020123,1.390951673641245
581,4,blue,ridge,full_1fcs,1.0,1.46,1.3519792967020123,1.390951673641245
581,4,blue,ridge,full_mfcs,1.0,1.48,1.3519792967020123,1.390951673641245
581,5,blue,ridge,full_ex,1.0,1.3,1.3714607526632847,1.382160499621242
581,5,blue,ridge,full_1fcs,1.0,1.48,1.3714607526632847,1.382160499621242
581,5,blue,ridge,full_mfcs,1.0,1.5,1.3714607526632847,1.382160499621242
582,1,blue,ridge,full_ex,0.0,1.08,0.9612737190958054,0.23596218803196564
582,1,blue,ridge,full_1fcs,1.0,2.22,0.9612737190958054,0.23596218803196564
582,1,blue,ridge,full_mfcs,1.0,2.22,0.9612737190958054,0.23596218803196564
582,2,blue,ridge,full_ex,0.0,1.3,1.2821566324162972,0.23611611701820373
582,2,blue,ridge,full_1fcs,1.0,2.22,1.2821566324162972,0.23611611701820373
582,2,blue,ridge,full_mfcs,1.0,2.22,1.2821566324162972,0.23611611701820373
582,3,blue,ridge,full_ex,1.0,1.74,1.038017176545105,0.19860408782023506
582,3,blue,ridge,full_1fcs,1.0,2.22,1.038017176545105,0.19860408782023506
582,3,blue,ridge,full_mfcs,1.0,2.22,1.038017176545105,0.19860408782023506
582,4,blue,ridge,full_ex,1.0,2.02,1.4827971034698255,1.5286334674416546
582,4,blue,ridge,full_1fcs,1.0,2.22,1.4827971034698255,1.5286334674416546
582,4,blue,ridge,full_mfcs,1.0,2.22,1.4827971034698255,1.5286334674416546
582,5,blue,ridge,full_ex,1.0,1.6400000000000001,1.5286166064420663,1.4701729758550757
582,5,blue,ridge,full_1fcs,1.0,2.1,1.5286166064420663,1.4701729758550757
582,5,blue,ridge,full_mfcs,1.0,2.22,1.5286166064420663,1.4701729758550757
583,1,blue,ridge,full_ex,1.0,1.3,1.3820484639639283,1.5035306030475788
583,1,blue,ridge,full_1fcs,1.0,2.22,1.3820484639639283,1.5035306030475788
583,1,blue,ridge,full_mfcs,1.0,2.22,1.3820484639639283,1.5035306030475788
583,2,blue,ridge,full_ex,1.0,1.6600000000000001,1.4804348240331398,1.5403293077983555
583,2,blue,ridge,full_1fcs,1.0,2.22,1.4804348240331398,1.5403293077983555
583,2,blue,ridge,full_mfcs,1.0,2.22,1.4804348240331398,1.5403293077983555
583,3,blue,ridge,full_ex,1.0,0.98,1.482063495494925,1.4661449272896314
583,3,blue,ridge,full_1fcs,1.0,2.22,1.482063495494925,1.4661449272896314
583,3,blue,ridge,full_mfcs,1.0,2.22,1.482063495494925,1.4661449272896314
583,4,blue,ridge,full_ex,1.0,0.9400000000000001,1.466148423248948,1.476454067298951
583,4,blue,ridge,full_1fcs,1.0,1.78,1.466148423248948,1.476454067298951
583,4,blue,ridge,full_mfcs,1.0,1.74,1.466148423248948,1.476454067298951
583,5,blue,ridge,full_ex,1.0,0.9400000000000001,1.4713006793888628,1.4993890396092653
583,5,blue,ridge,full_1fcs,1.0,1.84,1.4713006793888628,1.4993890396092653
583,5,blue,ridge,full_mfcs,1.0,1.7,1.4713006793888628,1.4993890396092653
584,1,blue,ridge,full_ex,1.0,0.5,0.3714445895255038,0.22775217015080457
584,1,blue,ridge,full_1fcs,1.0,1.68,0.3714445895255038,0.22775217015080457
584,1,blue,ridge,full_mfcs,1.0,1.68,0.3714445895255038,0.22775217015080457
584,2,blue,ridge,full_ex,1.0,0.48,0.26500703601586006,0.39597592423569744
584,2,blue,ridge,full_1fcs,1.0,0.98,0.26500703601586006,0.39597592423569744
584,2,blue,ridge,full_mfcs,1.0,1.32,0.26500703601586006,0.39597592423569744
584,3,blue,ridge,full_ex,1.0,0.5,0.3710672633480766,0.23952790394094367
584,3,blue,ridge,full_1fcs,1.0,1.54,0.3710672633480766,0.23952790394094367
584,3,blue,ridge,full_mfcs,1.0,1.78,0.3710672633480766,0.23952790394094367
584,4,blue,ridge,full_ex,0.0,0.5,0.22507971733517035,0.5680177163725301
584,4,blue,ridge,full_1fcs,1.0,0.84,0.22507971733517035,0.5680177163725301
584,4,blue,ridge,full_mfcs,1.0,1.26,0.22507971733517035,0.5680177163725301
584,5,blue,ridge,full_ex,1.0,0.74,0.4821043692312388,0.4739130274886138
584,5,blue,ridge,full_1fcs,1.0,1.76,0.4821043692312388,0.4739130274886138
584,5,blue,ridge,full_mfcs,1.0,2.22,0.4821043692312388,0.4739130274886138
585,1,blue,ridge,full_ex,1.0,1.3800000000000001,1.1213593948510032,1.3231842333952708
585,1,blue,ridge,full_1fcs,1.0,2.22,1.1213593948510032,1.3231842333952708
585,1,blue,ridge,full_mfcs,1.0,2.22,1.1213593948510032,1.3231842333952708
585,2,blue,ridge,full_ex,1.0,1.24,1.1303561363514263,0.5421159863034906
585,2,blue,ridge,full_1fcs,1.0,2.22,1.1303561363514263,0.5421159863034906
585,2,blue,ridge,full_mfcs,1.0,2.22,1.1303561363514263,0.5421159863034906
585,3,blue,ridge,full_ex,1.0,1.2,0.4301562123408575,0.2584638511033519
585,3,blue,ridge,full_1fcs,1.0,1.32,0.4301562123408575,0.2584638511033519
585,3,blue,ridge,full_mfcs,1.0,1.5,0.4301562123408575,0.2584638511033519
585,4,blue,ridge,full_ex,1.0,1.3800000000000001,1.0957692895492763,0.30926764664725515
585,4,blue,ridge,full_1fcs,1.0,2.14,1.0957692895492763,0.30926764664725515
585,4,blue,ridge,full_mfcs,1.0,2.02,1.0957692895492763,0.30926764664725515
585,5,blue,ridge,full_ex,1.0,1.58,1.3077711348214605,1.5349540107993407
585,5,blue,ridge,full_1fcs,1.0,2.22,1.3077711348214605,1.5349540107993407
585,5,blue,ridge,full_mfcs,1.0,2.22,1.3077711348214605,1.5349540107993407
586,1,blue,ridge,full_ex,1.0,1.3800000000000001,1.283238850408257,1.37156091312915
586,1,blue,ridge,full_1fcs,1.0,2.22,1.283238850408257,1.37156091312915
586,1,blue,ridge,full_mfcs,1.0,2.22,1.283238850408257,1.37156091312915
586,2,blue,ridge,full_ex,1.0,1.16,1.5987627799064503,1.2916334040615125
586,2,blue,ridge,full_1fcs,1.0,2.22,1.5987627799064503,1.2916334040615125
586,2,blue,ridge,full_mfcs,1.0,2.22,1.5987627799064503,1.2916334040615125
586,3,blue,ridge,full_ex,1.0,1.12,1.287359082736358,1.308282145936056
586,3,blue,ridge,full_1fcs,1.0,1.26,1.287359082736358,1.308282145936056
586,3,blue,ridge,full_mfcs,1.0,2.22,1.287359082736358,1.308282145936056
586,4,blue,ridge,full_ex,1.0,1.08,1.3082788180143063,1.254607315379268
586,4,blue,ridge,full_1fcs,1.0,0.76,1.3082788180143063,1.254607315379268
586,4,blue,ridge,full_mfcs,1.0,1.7,1.3082788180143063,1.254607315379268
586,5,blue,ridge,full_ex,1.0,1.08,1.2814452010509827,1.3365115598883937
586,5,blue,ridge,full_1fcs,1.0,0.68,1.2814452010509827,1.3365115598883937
586,5,blue,ridge,full_mfcs,1.0,1.6,1.2814452010509827,1.3365115598883937
587,1,blue,ridge,full_ex,1.0,1.94,1.1356089151735798,1.5592383901419655
587,1,blue,ridge,full_1fcs,1.0,1.58,1.1356089151735798,1.5592383901419655
587,1,blue,ridge,full_mfcs,1.0,1.58,1.1356089151735798,1.5592383901419655
587,2,blue,ridge,full_ex,1.0,1.76,1.283100673903963,1.4246382810570213
587,2,blue,ridge,full_1fcs,1.0,1.8,1.283100673903963,1.4246382810570213
